"Step","jwb0406.juwels-0 - train/lm_loss","jwb0406.juwels-0 - train/lm_loss__MIN","jwb0406.juwels-0 - train/lm_loss__MAX","jwb0417.juwels-0 - train/lm_loss","jwb0417.juwels-0 - train/lm_loss__MIN","jwb0417.juwels-0 - train/lm_loss__MAX"
"7108","","","","2.3020179271698","2.3020179271698","2.3020179271698"
"7109","","","","2.3497488498687744","2.3497488498687744","2.3497488498687744"
"7110","","","","2.30607271194458","2.30607271194458","2.30607271194458"
"7111","","","","2.339498281478882","2.339498281478882","2.339498281478882"
"7112","","","","2.4551987648010254","2.4551987648010254","2.4551987648010254"
"7113","","","","2.421157121658325","2.421157121658325","2.421157121658325"
"7114","","","","2.531919002532959","2.531919002532959","2.531919002532959"
"7115","","","","2.5108563899993896","2.5108563899993896","2.5108563899993896"
"7116","","","","2.3603901863098145","2.3603901863098145","2.3603901863098145"
"7117","","","","2.2715988159179688","2.2715988159179688","2.2715988159179688"
"7118","","","","2.6093955039978027","2.6093955039978027","2.6093955039978027"
"7119","","","","2.3540124893188477","2.3540124893188477","2.3540124893188477"
"7120","","","","2.452348232269287","2.452348232269287","2.452348232269287"
"7121","","","","2.4742136001586914","2.4742136001586914","2.4742136001586914"
"7122","","","","2.3157622814178467","2.3157622814178467","2.3157622814178467"
"7123","","","","2.3890087604522705","2.3890087604522705","2.3890087604522705"
"7124","","","","2.584242343902588","2.584242343902588","2.584242343902588"
"7125","","","","2.3850200176239014","2.3850200176239014","2.3850200176239014"
"7126","","","","2.622958183288574","2.622958183288574","2.622958183288574"
"7127","","","","2.4706435203552246","2.4706435203552246","2.4706435203552246"
"7128","","","","2.2834227085113525","2.2834227085113525","2.2834227085113525"
"7129","","","","2.3925375938415527","2.3925375938415527","2.3925375938415527"
"7130","","","","2.56471848487854","2.56471848487854","2.56471848487854"
"7131","","","","2.4658565521240234","2.4658565521240234","2.4658565521240234"
"7132","","","","2.56168270111084","2.56168270111084","2.56168270111084"
"7133","","","","2.3318655490875244","2.3318655490875244","2.3318655490875244"
"7134","","","","2.3549320697784424","2.3549320697784424","2.3549320697784424"
"7135","","","","2.533538579940796","2.533538579940796","2.533538579940796"
"7136","","","","2.456061840057373","2.456061840057373","2.456061840057373"
"7137","","","","2.4980762004852295","2.4980762004852295","2.4980762004852295"
"7138","","","","2.380197048187256","2.380197048187256","2.380197048187256"
"7139","","","","2.328549385070801","2.328549385070801","2.328549385070801"
"7140","","","","2.3541321754455566","2.3541321754455566","2.3541321754455566"
"7141","","","","2.220579147338867","2.220579147338867","2.220579147338867"
"7142","","","","2.7567524909973145","2.7567524909973145","2.7567524909973145"
"7143","","","","2.3944923877716064","2.3944923877716064","2.3944923877716064"
"7144","","","","2.232379913330078","2.232379913330078","2.232379913330078"
"7145","","","","2.35011887550354","2.35011887550354","2.35011887550354"
"7146","","","","2.4060747623443604","2.4060747623443604","2.4060747623443604"
"7147","","","","2.339740037918091","2.339740037918091","2.339740037918091"
"7148","","","","2.4758150577545166","2.4758150577545166","2.4758150577545166"
"7149","","","","2.3794429302215576","2.3794429302215576","2.3794429302215576"
"7150","","","","2.311239004135132","2.311239004135132","2.311239004135132"
"7151","","","","2.5177619457244873","2.5177619457244873","2.5177619457244873"
"7152","","","","2.38106107711792","2.38106107711792","2.38106107711792"
"7153","","","","2.4161109924316406","2.4161109924316406","2.4161109924316406"
"7154","","","","2.1924962997436523","2.1924962997436523","2.1924962997436523"
"7155","","","","2.354959487915039","2.354959487915039","2.354959487915039"
"7156","","","","2.3394930362701416","2.3394930362701416","2.3394930362701416"
"7157","","","","2.6887247562408447","2.6887247562408447","2.6887247562408447"
"7158","","","","2.379478693008423","2.379478693008423","2.379478693008423"
"7159","","","","2.328204870223999","2.328204870223999","2.328204870223999"
"7160","","","","2.5441761016845703","2.5441761016845703","2.5441761016845703"
"7161","","","","2.6006858348846436","2.6006858348846436","2.6006858348846436"
"7162","","","","2.303860902786255","2.303860902786255","2.303860902786255"
"7163","","","","2.5244195461273193","2.5244195461273193","2.5244195461273193"
"7164","","","","2.289985179901123","2.289985179901123","2.289985179901123"
"7165","","","","2.2467551231384277","2.2467551231384277","2.2467551231384277"
"7166","","","","2.4756925106048584","2.4756925106048584","2.4756925106048584"
"7167","","","","2.3243460655212402","2.3243460655212402","2.3243460655212402"
"7168","","","","2.4416730403900146","2.4416730403900146","2.4416730403900146"
"7169","","","","2.4494428634643555","2.4494428634643555","2.4494428634643555"
"7170","","","","2.2853891849517822","2.2853891849517822","2.2853891849517822"
"7171","","","","2.52748441696167","2.52748441696167","2.52748441696167"
"7172","","","","2.652987241744995","2.652987241744995","2.652987241744995"
"7173","","","","2.550828456878662","2.550828456878662","2.550828456878662"
"7174","","","","2.358391284942627","2.358391284942627","2.358391284942627"
"7175","","","","2.348231315612793","2.348231315612793","2.348231315612793"
"7176","","","","2.3033905029296875","2.3033905029296875","2.3033905029296875"
"7177","","","","2.412755012512207","2.412755012512207","2.412755012512207"
"7178","","","","2.4154107570648193","2.4154107570648193","2.4154107570648193"
"7179","","","","2.4241628646850586","2.4241628646850586","2.4241628646850586"
"7180","","","","2.50846004486084","2.50846004486084","2.50846004486084"
"7181","","","","2.57594895362854","2.57594895362854","2.57594895362854"
"7182","","","","2.3191330432891846","2.3191330432891846","2.3191330432891846"
"7183","","","","2.317370891571045","2.317370891571045","2.317370891571045"
"7184","","","","2.2870993614196777","2.2870993614196777","2.2870993614196777"
"7185","","","","2.437716245651245","2.437716245651245","2.437716245651245"
"7186","","","","2.4640650749206543","2.4640650749206543","2.4640650749206543"
"7187","","","","2.38832688331604","2.38832688331604","2.38832688331604"
"7188","","","","2.304353952407837","2.304353952407837","2.304353952407837"
"7189","","","","2.614887237548828","2.614887237548828","2.614887237548828"
"7190","","","","2.5544486045837402","2.5544486045837402","2.5544486045837402"
"7191","","","","2.3164782524108887","2.3164782524108887","2.3164782524108887"
"7192","","","","2.5282297134399414","2.5282297134399414","2.5282297134399414"
"7193","","","","2.221328020095825","2.221328020095825","2.221328020095825"
"7194","","","","2.6151201725006104","2.6151201725006104","2.6151201725006104"
"7195","","","","2.347468376159668","2.347468376159668","2.347468376159668"
"7196","","","","2.52988338470459","2.52988338470459","2.52988338470459"
"7197","","","","2.3634352684020996","2.3634352684020996","2.3634352684020996"
"7198","","","","2.317087173461914","2.317087173461914","2.317087173461914"
"7199","","","","2.5120115280151367","2.5120115280151367","2.5120115280151367"
"7200","","","","2.4980251789093018","2.4980251789093018","2.4980251789093018"
"7201","","","","2.528308868408203","2.528308868408203","2.528308868408203"
"7202","","","","2.4325082302093506","2.4325082302093506","2.4325082302093506"
"7203","","","","2.3195016384124756","2.3195016384124756","2.3195016384124756"
"7204","","","","2.498251438140869","2.498251438140869","2.498251438140869"
"7205","","","","2.4179792404174805","2.4179792404174805","2.4179792404174805"
"7206","","","","2.3937675952911377","2.3937675952911377","2.3937675952911377"
"7207","","","","2.617931365966797","2.617931365966797","2.617931365966797"
"7208","","","","2.356222629547119","2.356222629547119","2.356222629547119"
"7209","","","","2.5052337646484375","2.5052337646484375","2.5052337646484375"
"7210","","","","2.2724413871765137","2.2724413871765137","2.2724413871765137"
"7211","","","","2.8729782104492188","2.8729782104492188","2.8729782104492188"
"7212","","","","2.554821491241455","2.554821491241455","2.554821491241455"
"7213","","","","2.450406551361084","2.450406551361084","2.450406551361084"
"7214","","","","2.389305353164673","2.389305353164673","2.389305353164673"
"7215","","","","2.493579149246216","2.493579149246216","2.493579149246216"
"7216","","","","2.4580800533294678","2.4580800533294678","2.4580800533294678"
"7217","","","","2.3059606552124023","2.3059606552124023","2.3059606552124023"
"7218","","","","2.4771504402160645","2.4771504402160645","2.4771504402160645"
"7219","","","","2.3154375553131104","2.3154375553131104","2.3154375553131104"
"7220","","","","2.5067861080169678","2.5067861080169678","2.5067861080169678"
"7221","","","","2.3997809886932373","2.3997809886932373","2.3997809886932373"
"7222","","","","2.494474411010742","2.494474411010742","2.494474411010742"
"7223","","","","2.2978992462158203","2.2978992462158203","2.2978992462158203"
"7224","","","","2.5582566261291504","2.5582566261291504","2.5582566261291504"
"7225","","","","2.400843620300293","2.400843620300293","2.400843620300293"
"7226","","","","2.3882834911346436","2.3882834911346436","2.3882834911346436"
"7227","","","","2.454923152923584","2.454923152923584","2.454923152923584"
"7228","","","","2.4503746032714844","2.4503746032714844","2.4503746032714844"
"7229","","","","2.4216954708099365","2.4216954708099365","2.4216954708099365"
"7230","","","","2.304727077484131","2.304727077484131","2.304727077484131"
"7231","","","","2.40962290763855","2.40962290763855","2.40962290763855"
"7232","","","","2.635840654373169","2.635840654373169","2.635840654373169"
"7233","","","","2.577777147293091","2.577777147293091","2.577777147293091"
"7234","","","","2.2967753410339355","2.2967753410339355","2.2967753410339355"
"7235","","","","2.286912441253662","2.286912441253662","2.286912441253662"
"7236","","","","2.4209144115448","2.4209144115448","2.4209144115448"
"7237","","","","2.3763394355773926","2.3763394355773926","2.3763394355773926"
"7238","","","","2.303032875061035","2.303032875061035","2.303032875061035"
"7239","","","","2.3280060291290283","2.3280060291290283","2.3280060291290283"
"7240","","","","2.26530385017395","2.26530385017395","2.26530385017395"
"7241","","","","2.3991565704345703","2.3991565704345703","2.3991565704345703"
"7242","","","","2.352382183074951","2.352382183074951","2.352382183074951"
"7243","","","","2.4154133796691895","2.4154133796691895","2.4154133796691895"
"7244","","","","2.3965160846710205","2.3965160846710205","2.3965160846710205"
"7245","","","","2.430652141571045","2.430652141571045","2.430652141571045"
"7246","","","","2.370041847229004","2.370041847229004","2.370041847229004"
"7247","","","","2.72802734375","2.72802734375","2.72802734375"
"7248","","","","2.333047389984131","2.333047389984131","2.333047389984131"
"7249","","","","2.2205865383148193","2.2205865383148193","2.2205865383148193"
"7250","","","","2.5491204261779785","2.5491204261779785","2.5491204261779785"
"7251","","","","2.3635923862457275","2.3635923862457275","2.3635923862457275"
"7252","","","","2.3159332275390625","2.3159332275390625","2.3159332275390625"
"7253","","","","2.385739803314209","2.385739803314209","2.385739803314209"
"7254","","","","2.551417827606201","2.551417827606201","2.551417827606201"
"7255","","","","2.4798126220703125","2.4798126220703125","2.4798126220703125"
"7256","","","","2.4452359676361084","2.4452359676361084","2.4452359676361084"
"7257","","","","2.394143581390381","2.394143581390381","2.394143581390381"
"7258","","","","2.276516914367676","2.276516914367676","2.276516914367676"
"7259","","","","2.494737386703491","2.494737386703491","2.494737386703491"
"7260","","","","2.3458175659179688","2.3458175659179688","2.3458175659179688"
"7261","","","","2.312331199645996","2.312331199645996","2.312331199645996"
"7262","","","","2.2869160175323486","2.2869160175323486","2.2869160175323486"
"7263","","","","2.3034632205963135","2.3034632205963135","2.3034632205963135"
"7264","","","","2.379089593887329","2.379089593887329","2.379089593887329"
"7265","","","","2.399059772491455","2.399059772491455","2.399059772491455"
"7266","","","","2.558399200439453","2.558399200439453","2.558399200439453"
"7267","","","","2.418858528137207","2.418858528137207","2.418858528137207"
"7268","","","","2.3174703121185303","2.3174703121185303","2.3174703121185303"
"7269","","","","2.3253674507141113","2.3253674507141113","2.3253674507141113"
"7270","","","","2.2682881355285645","2.2682881355285645","2.2682881355285645"
"7271","","","","2.4920361042022705","2.4920361042022705","2.4920361042022705"
"7272","","","","2.3057894706726074","2.3057894706726074","2.3057894706726074"
"7273","","","","2.327579975128174","2.327579975128174","2.327579975128174"
"7274","","","","2.565031051635742","2.565031051635742","2.565031051635742"
"7275","","","","2.449389934539795","2.449389934539795","2.449389934539795"
"7276","","","","2.5883378982543945","2.5883378982543945","2.5883378982543945"
"7277","","","","2.4408984184265137","2.4408984184265137","2.4408984184265137"
"7278","","","","2.2921555042266846","2.2921555042266846","2.2921555042266846"
"7279","","","","2.422269344329834","2.422269344329834","2.422269344329834"
"7280","","","","2.5249056816101074","2.5249056816101074","2.5249056816101074"
"7281","","","","2.67073392868042","2.67073392868042","2.67073392868042"
"7282","","","","2.7020673751831055","2.7020673751831055","2.7020673751831055"
"7283","","","","2.557438850402832","2.557438850402832","2.557438850402832"
"7284","","","","2.3367602825164795","2.3367602825164795","2.3367602825164795"
"7285","","","","2.433824062347412","2.433824062347412","2.433824062347412"
"7286","","","","2.4552323818206787","2.4552323818206787","2.4552323818206787"
"7287","","","","2.448833465576172","2.448833465576172","2.448833465576172"
"7288","","","","2.4787099361419678","2.4787099361419678","2.4787099361419678"
"7289","","","","2.3484513759613037","2.3484513759613037","2.3484513759613037"
"7290","","","","2.4743809700012207","2.4743809700012207","2.4743809700012207"
"7291","","","","2.265836000442505","2.265836000442505","2.265836000442505"
"7292","","","","2.52224063873291","2.52224063873291","2.52224063873291"
"7293","","","","2.2325048446655273","2.2325048446655273","2.2325048446655273"
"7294","","","","2.4619336128234863","2.4619336128234863","2.4619336128234863"
"7295","","","","2.420067548751831","2.420067548751831","2.420067548751831"
"7296","","","","2.209238052368164","2.209238052368164","2.209238052368164"
"7297","","","","2.257192373275757","2.257192373275757","2.257192373275757"
"7298","","","","2.5180726051330566","2.5180726051330566","2.5180726051330566"
"7299","","","","2.282907485961914","2.282907485961914","2.282907485961914"
"7300","","","","2.226921558380127","2.226921558380127","2.226921558380127"
"7301","","","","2.253577709197998","2.253577709197998","2.253577709197998"
"7302","","","","2.413872718811035","2.413872718811035","2.413872718811035"
"7303","","","","2.634572982788086","2.634572982788086","2.634572982788086"
"7304","","","","2.3249728679656982","2.3249728679656982","2.3249728679656982"
"7305","","","","2.3902182579040527","2.3902182579040527","2.3902182579040527"
"7306","","","","2.327523946762085","2.327523946762085","2.327523946762085"
"7307","","","","2.62896990776062","2.62896990776062","2.62896990776062"
"7308","","","","2.4392523765563965","2.4392523765563965","2.4392523765563965"
"7309","","","","2.270651340484619","2.270651340484619","2.270651340484619"
"7310","","","","2.572380542755127","2.572380542755127","2.572380542755127"
"7311","","","","2.430158853530884","2.430158853530884","2.430158853530884"
"7312","","","","2.502347707748413","2.502347707748413","2.502347707748413"
"7313","","","","2.536344289779663","2.536344289779663","2.536344289779663"
"7314","","","","2.359550714492798","2.359550714492798","2.359550714492798"
"7315","","","","2.275110960006714","2.275110960006714","2.275110960006714"
"7316","","","","2.373448371887207","2.373448371887207","2.373448371887207"
"7317","","","","2.4557275772094727","2.4557275772094727","2.4557275772094727"
"7318","","","","2.4243950843811035","2.4243950843811035","2.4243950843811035"
"7319","","","","2.3762965202331543","2.3762965202331543","2.3762965202331543"
"7320","","","","2.325669765472412","2.325669765472412","2.325669765472412"
"7321","","","","2.2810211181640625","2.2810211181640625","2.2810211181640625"
"7322","","","","2.4288406372070312","2.4288406372070312","2.4288406372070312"
"7323","","","","2.4670026302337646","2.4670026302337646","2.4670026302337646"
"7324","","","","2.3559131622314453","2.3559131622314453","2.3559131622314453"
"7325","","","","2.3961026668548584","2.3961026668548584","2.3961026668548584"
"7326","","","","2.3797566890716553","2.3797566890716553","2.3797566890716553"
"7327","","","","2.381110668182373","2.381110668182373","2.381110668182373"
"7328","","","","2.3901307582855225","2.3901307582855225","2.3901307582855225"
"7329","","","","2.579875946044922","2.579875946044922","2.579875946044922"
"7330","","","","2.3789970874786377","2.3789970874786377","2.3789970874786377"
"7331","","","","2.3715271949768066","2.3715271949768066","2.3715271949768066"
"7332","","","","2.383540630340576","2.383540630340576","2.383540630340576"
"7333","","","","2.578266143798828","2.578266143798828","2.578266143798828"
"7334","","","","2.480611801147461","2.480611801147461","2.480611801147461"
"7335","","","","2.291294813156128","2.291294813156128","2.291294813156128"
"7336","","","","2.5713396072387695","2.5713396072387695","2.5713396072387695"
"7337","","","","2.63614559173584","2.63614559173584","2.63614559173584"
"7338","","","","2.3211636543273926","2.3211636543273926","2.3211636543273926"
"7339","","","","2.5892088413238525","2.5892088413238525","2.5892088413238525"
"7340","","","","2.2881484031677246","2.2881484031677246","2.2881484031677246"
"7341","","","","2.362969160079956","2.362969160079956","2.362969160079956"
"7342","","","","2.5844006538391113","2.5844006538391113","2.5844006538391113"
"7343","","","","2.4226956367492676","2.4226956367492676","2.4226956367492676"
"7344","","","","2.3551316261291504","2.3551316261291504","2.3551316261291504"
"7345","","","","2.4511075019836426","2.4511075019836426","2.4511075019836426"
"7346","","","","2.585599660873413","2.585599660873413","2.585599660873413"
"7347","","","","2.4333548545837402","2.4333548545837402","2.4333548545837402"
"7348","","","","2.306469678878784","2.306469678878784","2.306469678878784"
"7349","","","","2.2968502044677734","2.2968502044677734","2.2968502044677734"
"7350","","","","2.4860286712646484","2.4860286712646484","2.4860286712646484"
"7351","","","","2.3733115196228027","2.3733115196228027","2.3733115196228027"
"7352","","","","2.683502435684204","2.683502435684204","2.683502435684204"
"7353","","","","2.390474796295166","2.390474796295166","2.390474796295166"
"7354","","","","2.3838279247283936","2.3838279247283936","2.3838279247283936"
"7355","","","","2.29168438911438","2.29168438911438","2.29168438911438"
"7356","","","","2.4358601570129395","2.4358601570129395","2.4358601570129395"
"7357","","","","2.611116409301758","2.611116409301758","2.611116409301758"
"7358","","","","2.333920955657959","2.333920955657959","2.333920955657959"
"7359","","","","2.4739222526550293","2.4739222526550293","2.4739222526550293"
"7360","","","","2.6232962608337402","2.6232962608337402","2.6232962608337402"
"7361","","","","2.339313507080078","2.339313507080078","2.339313507080078"
"7362","","","","2.37833833694458","2.37833833694458","2.37833833694458"
"7363","","","","2.361368179321289","2.361368179321289","2.361368179321289"
"7364","","","","2.700654983520508","2.700654983520508","2.700654983520508"
"7365","","","","2.379769802093506","2.379769802093506","2.379769802093506"
"7366","","","","2.3163094520568848","2.3163094520568848","2.3163094520568848"
"7367","","","","2.443696975708008","2.443696975708008","2.443696975708008"
"7368","","","","2.3581504821777344","2.3581504821777344","2.3581504821777344"
"7369","","","","2.431856870651245","2.431856870651245","2.431856870651245"
"7370","","","","2.353935480117798","2.353935480117798","2.353935480117798"
"7371","","","","2.3762569427490234","2.3762569427490234","2.3762569427490234"
"7372","","","","2.305922031402588","2.305922031402588","2.305922031402588"
"7373","","","","2.3023502826690674","2.3023502826690674","2.3023502826690674"
"7374","","","","2.3946657180786133","2.3946657180786133","2.3946657180786133"
"7375","","","","2.4547927379608154","2.4547927379608154","2.4547927379608154"
"7376","","","","2.575650215148926","2.575650215148926","2.575650215148926"
"7377","","","","2.3853354454040527","2.3853354454040527","2.3853354454040527"
"7378","","","","2.458381175994873","2.458381175994873","2.458381175994873"
"7379","","","","2.375507354736328","2.375507354736328","2.375507354736328"
"7380","","","","2.2240071296691895","2.2240071296691895","2.2240071296691895"
"7381","","","","2.3119699954986572","2.3119699954986572","2.3119699954986572"
"7382","","","","2.4011082649230957","2.4011082649230957","2.4011082649230957"
"7383","","","","2.455505132675171","2.455505132675171","2.455505132675171"
"7384","","","","2.452829122543335","2.452829122543335","2.452829122543335"
"7385","","","","2.6220085620880127","2.6220085620880127","2.6220085620880127"
"7386","","","","2.365062952041626","2.365062952041626","2.365062952041626"
"7387","","","","2.300166606903076","2.300166606903076","2.300166606903076"
"7388","","","","2.4254462718963623","2.4254462718963623","2.4254462718963623"
"7389","","","","2.681454658508301","2.681454658508301","2.681454658508301"
"7390","","","","2.34293532371521","2.34293532371521","2.34293532371521"
"7391","","","","2.327782154083252","2.327782154083252","2.327782154083252"
"7392","","","","2.4279463291168213","2.4279463291168213","2.4279463291168213"
"7393","","","","2.3476650714874268","2.3476650714874268","2.3476650714874268"
"7394","","","","2.317821502685547","2.317821502685547","2.317821502685547"
"7395","","","","2.4046995639801025","2.4046995639801025","2.4046995639801025"
"7396","","","","2.301985740661621","2.301985740661621","2.301985740661621"
"7397","","","","2.5933871269226074","2.5933871269226074","2.5933871269226074"
"7398","","","","2.3895230293273926","2.3895230293273926","2.3895230293273926"
"7399","","","","2.4857571125030518","2.4857571125030518","2.4857571125030518"
"7400","","","","2.350780725479126","2.350780725479126","2.350780725479126"
"7401","","","","2.418858528137207","2.418858528137207","2.418858528137207"
"7402","","","","2.283111095428467","2.283111095428467","2.283111095428467"
"7403","","","","2.4191060066223145","2.4191060066223145","2.4191060066223145"
"7404","","","","2.3829116821289062","2.3829116821289062","2.3829116821289062"
"7405","","","","2.5149688720703125","2.5149688720703125","2.5149688720703125"
"7406","","","","2.5406081676483154","2.5406081676483154","2.5406081676483154"
"7407","","","","2.3886771202087402","2.3886771202087402","2.3886771202087402"
"7408","","","","2.4365720748901367","2.4365720748901367","2.4365720748901367"
"7409","","","","2.3793840408325195","2.3793840408325195","2.3793840408325195"
"7410","","","","2.4312760829925537","2.4312760829925537","2.4312760829925537"
"7411","","","","2.4867820739746094","2.4867820739746094","2.4867820739746094"
"7412","","","","2.3281877040863037","2.3281877040863037","2.3281877040863037"
"7413","","","","2.2280240058898926","2.2280240058898926","2.2280240058898926"
"7414","","","","2.3273634910583496","2.3273634910583496","2.3273634910583496"
"7415","","","","2.4454262256622314","2.4454262256622314","2.4454262256622314"
"7416","","","","2.317340612411499","2.317340612411499","2.317340612411499"
"7417","","","","2.3535051345825195","2.3535051345825195","2.3535051345825195"
"7418","","","","2.3818137645721436","2.3818137645721436","2.3818137645721436"
"7419","","","","2.528071641921997","2.528071641921997","2.528071641921997"
"7420","","","","2.5143840312957764","2.5143840312957764","2.5143840312957764"
"7421","","","","2.4272029399871826","2.4272029399871826","2.4272029399871826"
"7422","","","","2.4982216358184814","2.4982216358184814","2.4982216358184814"
"7423","","","","2.46372127532959","2.46372127532959","2.46372127532959"
"7424","","","","2.557070255279541","2.557070255279541","2.557070255279541"
"7425","","","","2.341482162475586","2.341482162475586","2.341482162475586"
"7426","","","","2.458942413330078","2.458942413330078","2.458942413330078"
"7427","","","","2.2863802909851074","2.2863802909851074","2.2863802909851074"
"7428","","","","2.24061918258667","2.24061918258667","2.24061918258667"
"7429","","","","2.2390098571777344","2.2390098571777344","2.2390098571777344"
"7430","","","","2.4726858139038086","2.4726858139038086","2.4726858139038086"
"7431","","","","2.276548385620117","2.276548385620117","2.276548385620117"
"7432","","","","2.5809288024902344","2.5809288024902344","2.5809288024902344"
"7433","","","","2.5063672065734863","2.5063672065734863","2.5063672065734863"
"7434","","","","2.4290146827697754","2.4290146827697754","2.4290146827697754"
"7435","","","","2.271787405014038","2.271787405014038","2.271787405014038"
"7436","","","","2.2185916900634766","2.2185916900634766","2.2185916900634766"
"7437","","","","2.181957721710205","2.181957721710205","2.181957721710205"
"7438","","","","2.2449710369110107","2.2449710369110107","2.2449710369110107"
"7439","","","","2.355658769607544","2.355658769607544","2.355658769607544"
"7440","","","","2.3244595527648926","2.3244595527648926","2.3244595527648926"
"7441","","","","2.3473868370056152","2.3473868370056152","2.3473868370056152"
"7442","","","","2.2663636207580566","2.2663636207580566","2.2663636207580566"
"7443","","","","2.573378801345825","2.573378801345825","2.573378801345825"
"7444","","","","2.5450849533081055","2.5450849533081055","2.5450849533081055"
"7445","","","","2.238704204559326","2.238704204559326","2.238704204559326"
"7446","","","","2.2528769969940186","2.2528769969940186","2.2528769969940186"
"7447","","","","2.3851118087768555","2.3851118087768555","2.3851118087768555"
"7448","","","","2.3498027324676514","2.3498027324676514","2.3498027324676514"
"7449","","","","2.4703452587127686","2.4703452587127686","2.4703452587127686"
"7450","","","","2.392991542816162","2.392991542816162","2.392991542816162"
"7451","","","","2.399306058883667","2.399306058883667","2.399306058883667"
"7452","","","","2.2359366416931152","2.2359366416931152","2.2359366416931152"
"7453","","","","2.35975980758667","2.35975980758667","2.35975980758667"
"7454","","","","2.6221272945404053","2.6221272945404053","2.6221272945404053"
"7455","","","","2.4347095489501953","2.4347095489501953","2.4347095489501953"
"7456","","","","2.283535957336426","2.283535957336426","2.283535957336426"
"7457","","","","2.5629093647003174","2.5629093647003174","2.5629093647003174"
"7458","","","","2.384474277496338","2.384474277496338","2.384474277496338"
"7459","","","","2.5029478073120117","2.5029478073120117","2.5029478073120117"
"7460","","","","2.354172468185425","2.354172468185425","2.354172468185425"
"7461","","","","2.3603713512420654","2.3603713512420654","2.3603713512420654"
"7462","","","","2.4504013061523438","2.4504013061523438","2.4504013061523438"
"7463","","","","2.348792552947998","2.348792552947998","2.348792552947998"
"7464","","","","2.264014482498169","2.264014482498169","2.264014482498169"
"7465","","","","2.4383182525634766","2.4383182525634766","2.4383182525634766"
"7466","","","","2.3719379901885986","2.3719379901885986","2.3719379901885986"
"7467","","","","2.2874739170074463","2.2874739170074463","2.2874739170074463"
"7468","","","","2.2856967449188232","2.2856967449188232","2.2856967449188232"
"7469","","","","2.3126590251922607","2.3126590251922607","2.3126590251922607"
"7470","","","","2.2116074562072754","2.2116074562072754","2.2116074562072754"
"7471","","","","2.4764516353607178","2.4764516353607178","2.4764516353607178"
"7472","","","","2.421543598175049","2.421543598175049","2.421543598175049"
"7473","","","","2.3778481483459473","2.3778481483459473","2.3778481483459473"
"7474","","","","2.4651880264282227","2.4651880264282227","2.4651880264282227"
"7475","","","","2.55739426612854","2.55739426612854","2.55739426612854"
"7476","","","","2.3365659713745117","2.3365659713745117","2.3365659713745117"
"7477","","","","2.6036317348480225","2.6036317348480225","2.6036317348480225"
"7478","","","","2.3529653549194336","2.3529653549194336","2.3529653549194336"
"7479","","","","2.706305503845215","2.706305503845215","2.706305503845215"
"7480","","","","2.367654323577881","2.367654323577881","2.367654323577881"
"7481","","","","2.2689599990844727","2.2689599990844727","2.2689599990844727"
"7482","","","","2.490330457687378","2.490330457687378","2.490330457687378"
"7483","","","","2.272458553314209","2.272458553314209","2.272458553314209"
"7484","","","","2.258121967315674","2.258121967315674","2.258121967315674"
"7485","","","","2.434009075164795","2.434009075164795","2.434009075164795"
"7486","","","","2.2351596355438232","2.2351596355438232","2.2351596355438232"
"7487","","","","2.364543914794922","2.364543914794922","2.364543914794922"
"7488","","","","2.3246395587921143","2.3246395587921143","2.3246395587921143"
"7489","","","","2.294926881790161","2.294926881790161","2.294926881790161"
"7490","","","","2.3520355224609375","2.3520355224609375","2.3520355224609375"
"7491","","","","2.388289451599121","2.388289451599121","2.388289451599121"
"7492","","","","2.3636982440948486","2.3636982440948486","2.3636982440948486"
"7493","","","","2.505690097808838","2.505690097808838","2.505690097808838"
"7494","","","","2.1992666721343994","2.1992666721343994","2.1992666721343994"
"7495","","","","2.250035285949707","2.250035285949707","2.250035285949707"
"7496","","","","2.579587936401367","2.579587936401367","2.579587936401367"
"7497","","","","2.3277158737182617","2.3277158737182617","2.3277158737182617"
"7498","","","","2.3844728469848633","2.3844728469848633","2.3844728469848633"
"7499","","","","2.4511075019836426","2.4511075019836426","2.4511075019836426"
"7500","","","","2.3345885276794434","2.3345885276794434","2.3345885276794434"
"7501","","","","2.47829008102417","2.47829008102417","2.47829008102417"
"7502","","","","2.4238076210021973","2.4238076210021973","2.4238076210021973"
"7503","","","","2.5181217193603516","2.5181217193603516","2.5181217193603516"
"7504","","","","2.265127420425415","2.265127420425415","2.265127420425415"
"7505","","","","2.4042928218841553","2.4042928218841553","2.4042928218841553"
"7506","","","","2.558091640472412","2.558091640472412","2.558091640472412"
"7507","","","","2.7406816482543945","2.7406816482543945","2.7406816482543945"
"7508","","","","2.4701151847839355","2.4701151847839355","2.4701151847839355"
"7509","","","","2.4410901069641113","2.4410901069641113","2.4410901069641113"
"7510","","","","2.38498854637146","2.38498854637146","2.38498854637146"
"7511","","","","2.3715367317199707","2.3715367317199707","2.3715367317199707"
"7512","","","","2.4395387172698975","2.4395387172698975","2.4395387172698975"
"7513","","","","2.3485679626464844","2.3485679626464844","2.3485679626464844"
"7514","","","","2.332624912261963","2.332624912261963","2.332624912261963"
"7515","","","","2.3103818893432617","2.3103818893432617","2.3103818893432617"
"7516","","","","2.4677672386169434","2.4677672386169434","2.4677672386169434"
"7517","","","","2.3326449394226074","2.3326449394226074","2.3326449394226074"
"7518","","","","2.4482312202453613","2.4482312202453613","2.4482312202453613"
