"Step","hkn0405.localdomain-0 - train/lm_loss","hkn0405.localdomain-0 - train/lm_loss__MIN","hkn0405.localdomain-0 - train/lm_loss__MAX"
"2162","2.551886558532715","2.551886558532715","2.551886558532715"
"2163","2.3840854167938232","2.3840854167938232","2.3840854167938232"
"2164","2.399350166320801","2.399350166320801","2.399350166320801"
"2165","2.472996234893799","2.472996234893799","2.472996234893799"
"2166","2.4329946041107178","2.4329946041107178","2.4329946041107178"
"2167","2.4767770767211914","2.4767770767211914","2.4767770767211914"
"2168","2.304537534713745","2.304537534713745","2.304537534713745"
"2169","2.531629800796509","2.531629800796509","2.531629800796509"
"2170","2.4754955768585205","2.4754955768585205","2.4754955768585205"
"2171","2.4723424911499023","2.4723424911499023","2.4723424911499023"
"2172","2.344191789627075","2.344191789627075","2.344191789627075"
"2173","2.3922648429870605","2.3922648429870605","2.3922648429870605"
"2174","2.3686347007751465","2.3686347007751465","2.3686347007751465"
"2175","2.3154423236846924","2.3154423236846924","2.3154423236846924"
"2176","2.501047372817993","2.501047372817993","2.501047372817993"
"2177","2.4925692081451416","2.4925692081451416","2.4925692081451416"
"2178","2.39943265914917","2.39943265914917","2.39943265914917"
"2179","2.3525969982147217","2.3525969982147217","2.3525969982147217"
"2180","2.396183967590332","2.396183967590332","2.396183967590332"
"2181","2.5352060794830322","2.5352060794830322","2.5352060794830322"
"2182","2.3727757930755615","2.3727757930755615","2.3727757930755615"
"2183","2.640606641769409","2.640606641769409","2.640606641769409"
"2184","2.4198062419891357","2.4198062419891357","2.4198062419891357"
"2185","2.5133233070373535","2.5133233070373535","2.5133233070373535"
"2186","2.367283582687378","2.367283582687378","2.367283582687378"
"2187","2.3684873580932617","2.3684873580932617","2.3684873580932617"
"2188","2.553807497024536","2.553807497024536","2.553807497024536"
"2189","2.402836561203003","2.402836561203003","2.402836561203003"
"2190","2.5146660804748535","2.5146660804748535","2.5146660804748535"
"2191","2.3771839141845703","2.3771839141845703","2.3771839141845703"
"2192","2.509683132171631","2.509683132171631","2.509683132171631"
"2193","2.385654926300049","2.385654926300049","2.385654926300049"
"2194","2.4746274948120117","2.4746274948120117","2.4746274948120117"
"2195","2.3211231231689453","2.3211231231689453","2.3211231231689453"
"2196","2.4759397506713867","2.4759397506713867","2.4759397506713867"
"2197","2.515428066253662","2.515428066253662","2.515428066253662"
"2198","2.4526960849761963","2.4526960849761963","2.4526960849761963"
"2199","2.488571882247925","2.488571882247925","2.488571882247925"
"2200","2.40447998046875","2.40447998046875","2.40447998046875"
"2201","2.5013771057128906","2.5013771057128906","2.5013771057128906"
"2202","2.5316007137298584","2.5316007137298584","2.5316007137298584"
"2203","2.4200448989868164","2.4200448989868164","2.4200448989868164"
"2204","2.4366941452026367","2.4366941452026367","2.4366941452026367"
"2205","2.458915948867798","2.458915948867798","2.458915948867798"
"2206","2.448122501373291","2.448122501373291","2.448122501373291"
"2207","2.3491525650024414","2.3491525650024414","2.3491525650024414"
"2208","2.2941629886627197","2.2941629886627197","2.2941629886627197"
"2209","2.5042150020599365","2.5042150020599365","2.5042150020599365"
"2210","2.517369270324707","2.517369270324707","2.517369270324707"
"2211","2.3524630069732666","2.3524630069732666","2.3524630069732666"
"2212","2.4407505989074707","2.4407505989074707","2.4407505989074707"
"2213","2.3470466136932373","2.3470466136932373","2.3470466136932373"
"2214","2.4724812507629395","2.4724812507629395","2.4724812507629395"
"2215","2.526862859725952","2.526862859725952","2.526862859725952"
"2216","2.3806257247924805","2.3806257247924805","2.3806257247924805"
"2217","2.4834394454956055","2.4834394454956055","2.4834394454956055"
"2218","2.366424560546875","2.366424560546875","2.366424560546875"
"2219","2.3436625003814697","2.3436625003814697","2.3436625003814697"
"2220","2.3667213916778564","2.3667213916778564","2.3667213916778564"
"2221","2.373351573944092","2.373351573944092","2.373351573944092"
"2222","2.390627861022949","2.390627861022949","2.390627861022949"
"2223","2.413682460784912","2.413682460784912","2.413682460784912"
"2224","2.3628923892974854","2.3628923892974854","2.3628923892974854"
"2225","2.396111488342285","2.396111488342285","2.396111488342285"
"2226","2.5432240962982178","2.5432240962982178","2.5432240962982178"
"2227","2.5088651180267334","2.5088651180267334","2.5088651180267334"
"2228","2.3851490020751953","2.3851490020751953","2.3851490020751953"
"2229","2.513291835784912","2.513291835784912","2.513291835784912"
"2230","2.50651478767395","2.50651478767395","2.50651478767395"
"2231","2.626032829284668","2.626032829284668","2.626032829284668"
"2232","2.5690574645996094","2.5690574645996094","2.5690574645996094"
"2233","2.4470858573913574","2.4470858573913574","2.4470858573913574"
"2234","2.3999295234680176","2.3999295234680176","2.3999295234680176"
"2235","2.393235683441162","2.393235683441162","2.393235683441162"
"2236","2.3981237411499023","2.3981237411499023","2.3981237411499023"
"2237","2.376145362854004","2.376145362854004","2.376145362854004"
"2238","2.5803818702697754","2.5803818702697754","2.5803818702697754"
"2239","2.663908004760742","2.663908004760742","2.663908004760742"
"2240","2.3838818073272705","2.3838818073272705","2.3838818073272705"
"2241","2.3410890102386475","2.3410890102386475","2.3410890102386475"
"2242","2.465580940246582","2.465580940246582","2.465580940246582"
"2243","2.477024555206299","2.477024555206299","2.477024555206299"
"2244","2.4405508041381836","2.4405508041381836","2.4405508041381836"
"2245","2.504875659942627","2.504875659942627","2.504875659942627"
"2246","2.3339879512786865","2.3339879512786865","2.3339879512786865"
"2247","2.391450881958008","2.391450881958008","2.391450881958008"
"2248","2.5339548587799072","2.5339548587799072","2.5339548587799072"
"2249","2.564349889755249","2.564349889755249","2.564349889755249"
"2250","2.4863598346710205","2.4863598346710205","2.4863598346710205"
"2251","2.3482418060302734","2.3482418060302734","2.3482418060302734"
"2252","2.490745782852173","2.490745782852173","2.490745782852173"
"2253","2.4586939811706543","2.4586939811706543","2.4586939811706543"
"2254","2.3817288875579834","2.3817288875579834","2.3817288875579834"
"2255","2.2791171073913574","2.2791171073913574","2.2791171073913574"
"2256","2.342097282409668","2.342097282409668","2.342097282409668"
"2257","2.4485292434692383","2.4485292434692383","2.4485292434692383"
"2258","2.3677797317504883","2.3677797317504883","2.3677797317504883"
"2259","2.2861270904541016","2.2861270904541016","2.2861270904541016"
"2260","2.3150885105133057","2.3150885105133057","2.3150885105133057"
"2261","2.3784592151641846","2.3784592151641846","2.3784592151641846"
"2262","2.2672970294952393","2.2672970294952393","2.2672970294952393"
"2263","2.293630599975586","2.293630599975586","2.293630599975586"
"2264","2.4188530445098877","2.4188530445098877","2.4188530445098877"
"2265","2.4193506240844727","2.4193506240844727","2.4193506240844727"
"2266","2.4957799911499023","2.4957799911499023","2.4957799911499023"
"2267","2.4751203060150146","2.4751203060150146","2.4751203060150146"
"2268","2.373295545578003","2.373295545578003","2.373295545578003"
"2269","2.447279691696167","2.447279691696167","2.447279691696167"
"2270","2.782073736190796","2.782073736190796","2.782073736190796"
"2271","2.4250946044921875","2.4250946044921875","2.4250946044921875"
"2272","2.478644371032715","2.478644371032715","2.478644371032715"
"2273","2.3513541221618652","2.3513541221618652","2.3513541221618652"
"2274","2.4106836318969727","2.4106836318969727","2.4106836318969727"
"2275","2.435075044631958","2.435075044631958","2.435075044631958"
"2276","2.369389295578003","2.369389295578003","2.369389295578003"
"2277","2.3195273876190186","2.3195273876190186","2.3195273876190186"
"2278","2.672471284866333","2.672471284866333","2.672471284866333"
"2279","2.382052183151245","2.382052183151245","2.382052183151245"
"2280","2.498361349105835","2.498361349105835","2.498361349105835"
"2281","2.4921977519989014","2.4921977519989014","2.4921977519989014"
"2282","2.3961596488952637","2.3961596488952637","2.3961596488952637"
"2283","2.3789961338043213","2.3789961338043213","2.3789961338043213"
"2284","2.5895204544067383","2.5895204544067383","2.5895204544067383"
"2285","2.4029269218444824","2.4029269218444824","2.4029269218444824"
"2286","2.4015603065490723","2.4015603065490723","2.4015603065490723"
"2287","2.5217576026916504","2.5217576026916504","2.5217576026916504"
"2288","2.389277935028076","2.389277935028076","2.389277935028076"
"2289","2.4399914741516113","2.4399914741516113","2.4399914741516113"
"2290","2.4184160232543945","2.4184160232543945","2.4184160232543945"
"2291","2.4547362327575684","2.4547362327575684","2.4547362327575684"
"2292","2.3046276569366455","2.3046276569366455","2.3046276569366455"
"2293","2.4211580753326416","2.4211580753326416","2.4211580753326416"
"2294","2.473219633102417","2.473219633102417","2.473219633102417"
"2295","2.5607099533081055","2.5607099533081055","2.5607099533081055"
"2296","2.3805766105651855","2.3805766105651855","2.3805766105651855"
"2297","2.5401723384857178","2.5401723384857178","2.5401723384857178"
"2298","2.3690199851989746","2.3690199851989746","2.3690199851989746"
"2299","2.32682204246521","2.32682204246521","2.32682204246521"
"2300","2.345085620880127","2.345085620880127","2.345085620880127"
"2301","2.4689791202545166","2.4689791202545166","2.4689791202545166"
"2302","2.5329408645629883","2.5329408645629883","2.5329408645629883"
"2303","2.471357822418213","2.471357822418213","2.471357822418213"
"2304","2.6229045391082764","2.6229045391082764","2.6229045391082764"
"2305","2.442905902862549","2.442905902862549","2.442905902862549"
"2306","2.4562675952911377","2.4562675952911377","2.4562675952911377"
"2307","2.61607027053833","2.61607027053833","2.61607027053833"
"2308","2.376690626144409","2.376690626144409","2.376690626144409"
"2309","2.520198106765747","2.520198106765747","2.520198106765747"
"2310","2.336613416671753","2.336613416671753","2.336613416671753"
"2311","2.4384429454803467","2.4384429454803467","2.4384429454803467"
"2312","2.468726634979248","2.468726634979248","2.468726634979248"
"2313","2.3133623600006104","2.3133623600006104","2.3133623600006104"
"2314","2.4615347385406494","2.4615347385406494","2.4615347385406494"
"2315","2.2988455295562744","2.2988455295562744","2.2988455295562744"
"2316","2.3618600368499756","2.3618600368499756","2.3618600368499756"
"2317","2.3844916820526123","2.3844916820526123","2.3844916820526123"
"2318","2.45312762260437","2.45312762260437","2.45312762260437"
"2319","2.4438908100128174","2.4438908100128174","2.4438908100128174"
"2320","2.414358615875244","2.414358615875244","2.414358615875244"
"2321","2.440028429031372","2.440028429031372","2.440028429031372"
"2322","2.2821474075317383","2.2821474075317383","2.2821474075317383"
"2323","2.413652181625366","2.413652181625366","2.413652181625366"
"2324","2.4619991779327393","2.4619991779327393","2.4619991779327393"
"2325","2.3532698154449463","2.3532698154449463","2.3532698154449463"
"2326","2.3797435760498047","2.3797435760498047","2.3797435760498047"
"2327","2.4261341094970703","2.4261341094970703","2.4261341094970703"
"2328","2.430832862854004","2.430832862854004","2.430832862854004"
"2329","2.4228124618530273","2.4228124618530273","2.4228124618530273"
"2330","2.54544734954834","2.54544734954834","2.54544734954834"
"2331","2.423200845718384","2.423200845718384","2.423200845718384"
"2332","2.4204399585723877","2.4204399585723877","2.4204399585723877"
"2333","2.261408805847168","2.261408805847168","2.261408805847168"
"2334","2.3601765632629395","2.3601765632629395","2.3601765632629395"
"2335","2.4819693565368652","2.4819693565368652","2.4819693565368652"
"2336","2.44108510017395","2.44108510017395","2.44108510017395"
"2337","2.458639144897461","2.458639144897461","2.458639144897461"
"2338","2.408810615539551","2.408810615539551","2.408810615539551"
"2339","2.4876255989074707","2.4876255989074707","2.4876255989074707"
"2340","2.3016395568847656","2.3016395568847656","2.3016395568847656"
"2341","2.341902732849121","2.341902732849121","2.341902732849121"
"2342","2.3061928749084473","2.3061928749084473","2.3061928749084473"
"2343","2.4890403747558594","2.4890403747558594","2.4890403747558594"
"2344","2.3277785778045654","2.3277785778045654","2.3277785778045654"
"2345","2.450079917907715","2.450079917907715","2.450079917907715"
"2346","2.410224199295044","2.410224199295044","2.410224199295044"
"2347","2.368594169616699","2.368594169616699","2.368594169616699"
"2348","2.3740622997283936","2.3740622997283936","2.3740622997283936"
"2349","2.3980319499969482","2.3980319499969482","2.3980319499969482"
"2350","2.3916893005371094","2.3916893005371094","2.3916893005371094"
"2351","2.4559593200683594","2.4559593200683594","2.4559593200683594"
"2352","2.4332950115203857","2.4332950115203857","2.4332950115203857"
"2353","2.4611246585845947","2.4611246585845947","2.4611246585845947"
"2354","2.4715301990509033","2.4715301990509033","2.4715301990509033"
"2355","2.409104347229004","2.409104347229004","2.409104347229004"
"2356","2.433892011642456","2.433892011642456","2.433892011642456"
"2357","2.488368511199951","2.488368511199951","2.488368511199951"
"2358","2.4146676063537598","2.4146676063537598","2.4146676063537598"
"2359","2.388629674911499","2.388629674911499","2.388629674911499"
"2360","2.2608141899108887","2.2608141899108887","2.2608141899108887"
"2361","2.420163631439209","2.420163631439209","2.420163631439209"
"2362","2.4340627193450928","2.4340627193450928","2.4340627193450928"
"2363","2.375023126602173","2.375023126602173","2.375023126602173"
"2364","2.429126024246216","2.429126024246216","2.429126024246216"
"2365","2.407130002975464","2.407130002975464","2.407130002975464"
"2366","2.440764904022217","2.440764904022217","2.440764904022217"
"2367","2.3185787200927734","2.3185787200927734","2.3185787200927734"
"2368","2.400592088699341","2.400592088699341","2.400592088699341"
"2369","2.4000954627990723","2.4000954627990723","2.4000954627990723"
"2370","2.272672653198242","2.272672653198242","2.272672653198242"
"2371","2.384921073913574","2.384921073913574","2.384921073913574"
"2372","2.435267925262451","2.435267925262451","2.435267925262451"
"2373","2.3500893115997314","2.3500893115997314","2.3500893115997314"
"2374","2.423611879348755","2.423611879348755","2.423611879348755"
"2375","2.3249688148498535","2.3249688148498535","2.3249688148498535"
"2376","2.38040828704834","2.38040828704834","2.38040828704834"
"2377","2.3141865730285645","2.3141865730285645","2.3141865730285645"
"2378","2.4856057167053223","2.4856057167053223","2.4856057167053223"
"2379","2.2598342895507812","2.2598342895507812","2.2598342895507812"
"2380","2.3512892723083496","2.3512892723083496","2.3512892723083496"
"2381","2.4483320713043213","2.4483320713043213","2.4483320713043213"
"2382","2.530614137649536","2.530614137649536","2.530614137649536"
"2383","2.3984432220458984","2.3984432220458984","2.3984432220458984"
"2384","2.468891143798828","2.468891143798828","2.468891143798828"
"2385","2.523232936859131","2.523232936859131","2.523232936859131"
"2386","2.4576892852783203","2.4576892852783203","2.4576892852783203"
"2387","2.463299512863159","2.463299512863159","2.463299512863159"
"2388","2.4113569259643555","2.4113569259643555","2.4113569259643555"
"2389","2.4869983196258545","2.4869983196258545","2.4869983196258545"
"2390","2.4129421710968018","2.4129421710968018","2.4129421710968018"
"2391","2.339550495147705","2.339550495147705","2.339550495147705"
"2392","2.4436256885528564","2.4436256885528564","2.4436256885528564"
"2393","2.6257922649383545","2.6257922649383545","2.6257922649383545"
"2394","2.3519203662872314","2.3519203662872314","2.3519203662872314"
"2395","2.4219369888305664","2.4219369888305664","2.4219369888305664"
"2396","2.3830487728118896","2.3830487728118896","2.3830487728118896"
"2397","2.4321279525756836","2.4321279525756836","2.4321279525756836"
"2398","2.4427552223205566","2.4427552223205566","2.4427552223205566"
"2399","2.286198377609253","2.286198377609253","2.286198377609253"
"2400","2.3619983196258545","2.3619983196258545","2.3619983196258545"
"2401","2.4354054927825928","2.4354054927825928","2.4354054927825928"
"2402","2.453298330307007","2.453298330307007","2.453298330307007"
"2403","2.3434576988220215","2.3434576988220215","2.3434576988220215"
"2404","2.407216787338257","2.407216787338257","2.407216787338257"
"2405","2.323606014251709","2.323606014251709","2.323606014251709"
"2406","2.3673315048217773","2.3673315048217773","2.3673315048217773"
"2407","2.4360108375549316","2.4360108375549316","2.4360108375549316"
"2408","2.4308950901031494","2.4308950901031494","2.4308950901031494"
"2409","2.3360595703125","2.3360595703125","2.3360595703125"
"2410","2.2993593215942383","2.2993593215942383","2.2993593215942383"
"2411","2.443655490875244","2.443655490875244","2.443655490875244"
"2412","2.407799243927002","2.407799243927002","2.407799243927002"
"2413","2.4537432193756104","2.4537432193756104","2.4537432193756104"
"2414","2.45524525642395","2.45524525642395","2.45524525642395"
"2415","2.478844404220581","2.478844404220581","2.478844404220581"
"2416","2.435009002685547","2.435009002685547","2.435009002685547"
"2417","2.596797227859497","2.596797227859497","2.596797227859497"
"2418","2.3872151374816895","2.3872151374816895","2.3872151374816895"
"2419","2.505204916000366","2.505204916000366","2.505204916000366"
"2420","2.33737850189209","2.33737850189209","2.33737850189209"
"2421","2.510108470916748","2.510108470916748","2.510108470916748"
"2422","2.4641542434692383","2.4641542434692383","2.4641542434692383"
"2423","2.323465585708618","2.323465585708618","2.323465585708618"
"2424","2.3395941257476807","2.3395941257476807","2.3395941257476807"
"2425","2.4183530807495117","2.4183530807495117","2.4183530807495117"
"2426","2.359020233154297","2.359020233154297","2.359020233154297"
"2427","2.473457098007202","2.473457098007202","2.473457098007202"
"2428","2.386037588119507","2.386037588119507","2.386037588119507"
"2429","2.3224308490753174","2.3224308490753174","2.3224308490753174"
"2430","2.3026206493377686","2.3026206493377686","2.3026206493377686"
"2431","2.321626663208008","2.321626663208008","2.321626663208008"
"2432","2.373054265975952","2.373054265975952","2.373054265975952"
"2433","2.517373561859131","2.517373561859131","2.517373561859131"
"2434","2.42629075050354","2.42629075050354","2.42629075050354"
"2435","2.4801368713378906","2.4801368713378906","2.4801368713378906"
"2436","2.3444132804870605","2.3444132804870605","2.3444132804870605"
"2437","2.394139289855957","2.394139289855957","2.394139289855957"
"2438","2.5472352504730225","2.5472352504730225","2.5472352504730225"
"2439","2.384258508682251","2.384258508682251","2.384258508682251"
"2440","2.501237154006958","2.501237154006958","2.501237154006958"
"2441","2.450094223022461","2.450094223022461","2.450094223022461"
"2442","2.3991007804870605","2.3991007804870605","2.3991007804870605"
"2443","2.3881328105926514","2.3881328105926514","2.3881328105926514"
"2444","2.4281482696533203","2.4281482696533203","2.4281482696533203"
"2445","2.3623077869415283","2.3623077869415283","2.3623077869415283"
"2446","2.363203287124634","2.363203287124634","2.363203287124634"
"2447","2.481761932373047","2.481761932373047","2.481761932373047"
"2448","2.3181588649749756","2.3181588649749756","2.3181588649749756"
"2449","2.4813461303710938","2.4813461303710938","2.4813461303710938"
"2450","2.3275299072265625","2.3275299072265625","2.3275299072265625"
"2451","2.4542367458343506","2.4542367458343506","2.4542367458343506"
"2452","2.446063756942749","2.446063756942749","2.446063756942749"
"2453","2.3552405834198","2.3552405834198","2.3552405834198"
"2454","2.403301239013672","2.403301239013672","2.403301239013672"
"2455","2.378582000732422","2.378582000732422","2.378582000732422"
"2456","2.3328628540039062","2.3328628540039062","2.3328628540039062"
"2457","2.426604747772217","2.426604747772217","2.426604747772217"
"2458","2.4915084838867188","2.4915084838867188","2.4915084838867188"
"2459","2.3176145553588867","2.3176145553588867","2.3176145553588867"
"2460","2.408440589904785","2.408440589904785","2.408440589904785"
"2461","2.4056642055511475","2.4056642055511475","2.4056642055511475"
"2462","2.2677700519561768","2.2677700519561768","2.2677700519561768"
"2463","2.512929916381836","2.512929916381836","2.512929916381836"
"2464","2.29823637008667","2.29823637008667","2.29823637008667"
"2465","2.571316957473755","2.571316957473755","2.571316957473755"
"2466","2.430577516555786","2.430577516555786","2.430577516555786"
"2467","2.446063280105591","2.446063280105591","2.446063280105591"
"2468","2.347343921661377","2.347343921661377","2.347343921661377"
"2469","2.485600233078003","2.485600233078003","2.485600233078003"
"2470","2.405736207962036","2.405736207962036","2.405736207962036"
"2471","2.4822492599487305","2.4822492599487305","2.4822492599487305"
"2472","2.3485305309295654","2.3485305309295654","2.3485305309295654"
"2473","2.2997148036956787","2.2997148036956787","2.2997148036956787"
"2474","2.4042866230010986","2.4042866230010986","2.4042866230010986"
"2475","2.286406993865967","2.286406993865967","2.286406993865967"
"2476","2.3254804611206055","2.3254804611206055","2.3254804611206055"
"2477","2.4049103260040283","2.4049103260040283","2.4049103260040283"
"2478","2.3747270107269287","2.3747270107269287","2.3747270107269287"
"2479","2.4153525829315186","2.4153525829315186","2.4153525829315186"
"2480","2.332538604736328","2.332538604736328","2.332538604736328"
"2481","2.3121695518493652","2.3121695518493652","2.3121695518493652"
"2482","2.4522340297698975","2.4522340297698975","2.4522340297698975"
"2483","2.3828060626983643","2.3828060626983643","2.3828060626983643"
"2484","2.386845350265503","2.386845350265503","2.386845350265503"
"2485","2.3274788856506348","2.3274788856506348","2.3274788856506348"
"2486","2.304882049560547","2.304882049560547","2.304882049560547"
"2487","2.539198160171509","2.539198160171509","2.539198160171509"
"2488","2.558671236038208","2.558671236038208","2.558671236038208"
"2489","2.400514841079712","2.400514841079712","2.400514841079712"
"2490","2.325821876525879","2.325821876525879","2.325821876525879"
"2491","2.3148245811462402","2.3148245811462402","2.3148245811462402"
"2492","2.4411611557006836","2.4411611557006836","2.4411611557006836"
"2493","2.351288080215454","2.351288080215454","2.351288080215454"
"2494","2.4202637672424316","2.4202637672424316","2.4202637672424316"
"2495","2.4692540168762207","2.4692540168762207","2.4692540168762207"
"2496","2.445138454437256","2.445138454437256","2.445138454437256"
"2497","2.3487229347229004","2.3487229347229004","2.3487229347229004"
"2498","2.4837963581085205","2.4837963581085205","2.4837963581085205"
"2499","2.3184478282928467","2.3184478282928467","2.3184478282928467"
"2500","2.480109214782715","2.480109214782715","2.480109214782715"
"2501","2.5509541034698486","2.5509541034698486","2.5509541034698486"
"2502","2.3721001148223877","2.3721001148223877","2.3721001148223877"
"2503","2.4438414573669434","2.4438414573669434","2.4438414573669434"
"2504","2.3797669410705566","2.3797669410705566","2.3797669410705566"
"2505","2.3116579055786133","2.3116579055786133","2.3116579055786133"
"2506","2.475944995880127","2.475944995880127","2.475944995880127"
"2507","2.4353978633880615","2.4353978633880615","2.4353978633880615"
"2508","2.4601755142211914","2.4601755142211914","2.4601755142211914"
"2509","2.4861397743225098","2.4861397743225098","2.4861397743225098"
"2510","2.545151472091675","2.545151472091675","2.545151472091675"
"2511","2.496460199356079","2.496460199356079","2.496460199356079"
"2512","2.389763116836548","2.389763116836548","2.389763116836548"
"2513","2.351454973220825","2.351454973220825","2.351454973220825"
"2514","2.447556495666504","2.447556495666504","2.447556495666504"
"2515","2.530118703842163","2.530118703842163","2.530118703842163"
"2516","2.341432571411133","2.341432571411133","2.341432571411133"
"2517","2.4050040245056152","2.4050040245056152","2.4050040245056152"
"2518","2.45017671585083","2.45017671585083","2.45017671585083"
"2519","2.476285219192505","2.476285219192505","2.476285219192505"
"2520","2.3084757328033447","2.3084757328033447","2.3084757328033447"
"2521","2.3985085487365723","2.3985085487365723","2.3985085487365723"
"2522","2.367036819458008","2.367036819458008","2.367036819458008"
"2523","2.3068625926971436","2.3068625926971436","2.3068625926971436"
"2524","2.318192481994629","2.318192481994629","2.318192481994629"
"2525","2.4345169067382812","2.4345169067382812","2.4345169067382812"
"2526","2.422347068786621","2.422347068786621","2.422347068786621"
"2527","2.560342311859131","2.560342311859131","2.560342311859131"
"2528","2.328636407852173","2.328636407852173","2.328636407852173"
"2529","2.2595677375793457","2.2595677375793457","2.2595677375793457"
"2530","2.3159427642822266","2.3159427642822266","2.3159427642822266"
"2531","2.427600145339966","2.427600145339966","2.427600145339966"
"2532","2.4682281017303467","2.4682281017303467","2.4682281017303467"
"2533","2.3357656002044678","2.3357656002044678","2.3357656002044678"
"2534","2.5229501724243164","2.5229501724243164","2.5229501724243164"
"2535","2.2879879474639893","2.2879879474639893","2.2879879474639893"
"2536","2.393113374710083","2.393113374710083","2.393113374710083"
"2537","2.4314873218536377","2.4314873218536377","2.4314873218536377"
"2538","2.4029738903045654","2.4029738903045654","2.4029738903045654"
"2539","2.299743175506592","2.299743175506592","2.299743175506592"
"2540","2.401540994644165","2.401540994644165","2.401540994644165"
"2541","2.4317493438720703","2.4317493438720703","2.4317493438720703"
"2542","2.3472654819488525","2.3472654819488525","2.3472654819488525"
"2543","2.2863945960998535","2.2863945960998535","2.2863945960998535"
"2544","2.3147644996643066","2.3147644996643066","2.3147644996643066"
"2545","2.293599843978882","2.293599843978882","2.293599843978882"
"2546","2.4014530181884766","2.4014530181884766","2.4014530181884766"
"2547","2.43613338470459","2.43613338470459","2.43613338470459"
"2548","2.425525188446045","2.425525188446045","2.425525188446045"
"2549","2.2751009464263916","2.2751009464263916","2.2751009464263916"
"2550","2.3238003253936768","2.3238003253936768","2.3238003253936768"
"2551","2.3280487060546875","2.3280487060546875","2.3280487060546875"
"2552","2.334223508834839","2.334223508834839","2.334223508834839"
"2553","2.2468037605285645","2.2468037605285645","2.2468037605285645"
"2554","2.328083038330078","2.328083038330078","2.328083038330078"
"2555","2.5088443756103516","2.5088443756103516","2.5088443756103516"
"2556","2.35919189453125","2.35919189453125","2.35919189453125"
"2557","2.480497360229492","2.480497360229492","2.480497360229492"
"2558","2.4716906547546387","2.4716906547546387","2.4716906547546387"
"2559","2.366588830947876","2.366588830947876","2.366588830947876"
"2560","2.6645474433898926","2.6645474433898926","2.6645474433898926"
"2561","2.5148723125457764","2.5148723125457764","2.5148723125457764"
"2562","2.3243894577026367","2.3243894577026367","2.3243894577026367"
"2563","2.3956832885742188","2.3956832885742188","2.3956832885742188"
"2564","2.3246984481811523","2.3246984481811523","2.3246984481811523"
"2565","2.4091503620147705","2.4091503620147705","2.4091503620147705"
"2566","2.427133560180664","2.427133560180664","2.427133560180664"
"2567","2.3686530590057373","2.3686530590057373","2.3686530590057373"
"2568","2.4416697025299072","2.4416697025299072","2.4416697025299072"
"2569","2.5290260314941406","2.5290260314941406","2.5290260314941406"
"2570","2.4138572216033936","2.4138572216033936","2.4138572216033936"
"2571","2.40377140045166","2.40377140045166","2.40377140045166"
"2572","2.4299604892730713","2.4299604892730713","2.4299604892730713"
"2573","2.3828656673431396","2.3828656673431396","2.3828656673431396"
"2574","2.593353509902954","2.593353509902954","2.593353509902954"
"2575","2.4281203746795654","2.4281203746795654","2.4281203746795654"
"2576","2.4984943866729736","2.4984943866729736","2.4984943866729736"
"2577","2.583221435546875","2.583221435546875","2.583221435546875"
"2578","2.36978816986084","2.36978816986084","2.36978816986084"
"2579","2.373586654663086","2.373586654663086","2.373586654663086"
"2580","2.3876733779907227","2.3876733779907227","2.3876733779907227"
"2581","2.332205057144165","2.332205057144165","2.332205057144165"
"2582","2.4063141345977783","2.4063141345977783","2.4063141345977783"
"2583","2.3087093830108643","2.3087093830108643","2.3087093830108643"
"2584","2.5613083839416504","2.5613083839416504","2.5613083839416504"
"2585","2.358816146850586","2.358816146850586","2.358816146850586"
"2586","2.449812173843384","2.449812173843384","2.449812173843384"
"2587","2.4170422554016113","2.4170422554016113","2.4170422554016113"
"2588","2.43453049659729","2.43453049659729","2.43453049659729"
"2589","2.304201602935791","2.304201602935791","2.304201602935791"
"2590","2.3117740154266357","2.3117740154266357","2.3117740154266357"
"2591","2.299851655960083","2.299851655960083","2.299851655960083"
"2592","2.5072007179260254","2.5072007179260254","2.5072007179260254"
"2593","2.3482327461242676","2.3482327461242676","2.3482327461242676"
"2594","2.3916373252868652","2.3916373252868652","2.3916373252868652"
"2595","2.3510076999664307","2.3510076999664307","2.3510076999664307"
"2596","2.444359540939331","2.444359540939331","2.444359540939331"
"2597","2.616511583328247","2.616511583328247","2.616511583328247"
"2598","2.353522777557373","2.353522777557373","2.353522777557373"
"2599","2.29380202293396","2.29380202293396","2.29380202293396"
"2600","2.474090099334717","2.474090099334717","2.474090099334717"
"2601","2.393155336380005","2.393155336380005","2.393155336380005"
"2602","2.2913262844085693","2.2913262844085693","2.2913262844085693"
"2603","2.291242837905884","2.291242837905884","2.291242837905884"
"2604","2.3739216327667236","2.3739216327667236","2.3739216327667236"
"2605","2.3708672523498535","2.3708672523498535","2.3708672523498535"
"2606","2.476102828979492","2.476102828979492","2.476102828979492"
"2607","2.419424533843994","2.419424533843994","2.419424533843994"
"2608","2.3299379348754883","2.3299379348754883","2.3299379348754883"
"2609","2.2784299850463867","2.2784299850463867","2.2784299850463867"
"2610","2.3331258296966553","2.3331258296966553","2.3331258296966553"
"2611","2.443568229675293","2.443568229675293","2.443568229675293"
"2612","2.3146214485168457","2.3146214485168457","2.3146214485168457"
"2613","2.232628345489502","2.232628345489502","2.232628345489502"
"2614","2.3473153114318848","2.3473153114318848","2.3473153114318848"
