"Step","hkn0405.localdomain-0 - train/learning_rate","hkn0405.localdomain-0 - train/learning_rate__MIN","hkn0405.localdomain-0 - train/learning_rate__MAX"
"4434","0.00018771669804693554","0.00018771669804693554","0.00018771669804693554"
"4435","0.00018771093300087044","0.00018771093300087044","0.00018771093300087044"
"4436","0.00018770516669080833","0.00018770516669080833","0.00018770516669080833"
"4437","0.0001876993991168324","0.0001876993991168324","0.0001876993991168324"
"4438","0.0001876936302790257","0.0001876936302790257","0.0001876936302790257"
"4439","0.00018768786017747143","0.00018768786017747143","0.00018768786017747143"
"4440","0.00018768208881225263","0.00018768208881225263","0.00018768208881225263"
"4441","0.00018767631618345259","0.00018767631618345259","0.00018767631618345259"
"4442","0.00018767054229115442","0.00018767054229115442","0.00018767054229115442"
"4443","0.00018766476713544136","0.00018766476713544136","0.00018766476713544136"
"4444","0.00018765899071639664","0.00018765899071639664","0.00018765899071639664"
"4445","0.00018765321303410351","0.00018765321303410351","0.00018765321303410351"
"4446","0.00018764743408864517","0.00018764743408864517","0.00018764743408864517"
"4447","0.00018764165388010498","0.00018764165388010498","0.00018764165388010498"
"4448","0.0001876358724085662","0.0001876358724085662","0.0001876358724085662"
"4449","0.00018763008967411215","0.00018763008967411215","0.00018763008967411215"
"4450","0.0001876243056768262","0.0001876243056768262","0.0001876243056768262"
"4451","0.0001876185204167916","0.0001876185204167916","0.0001876185204167916"
"4452","0.00018761273389409185","0.00018761273389409185","0.00018761273389409185"
"4453","0.0001876069461088102","0.0001876069461088102","0.0001876069461088102"
"4454","0.00018760115706103022","0.00018760115706103022","0.00018760115706103022"
"4455","0.00018759536675083522","0.00018759536675083522","0.00018759536675083522"
"4456","0.00018758957517830868","0.00018758957517830868","0.00018758957517830868"
"4457","0.00018758378234353407","0.00018758378234353407","0.00018758378234353407"
"4458","0.00018757798824659482","0.00018757798824659482","0.00018757798824659482"
"4459","0.00018757219288757448","0.00018757219288757448","0.00018757219288757448"
"4460","0.00018756639626655658","0.00018756639626655658","0.00018756639626655658"
"4461","0.0001875605983836246","0.0001875605983836246","0.0001875605983836246"
"4462","0.00018755479923886212","0.00018755479923886212","0.00018755479923886212"
"4463","0.00018754899883235274","0.00018754899883235274","0.00018754899883235274"
"4464","0.00018754319716417998","0.00018754319716417998","0.00018754319716417998"
"4465","0.00018753739423442754","0.00018753739423442754","0.00018753739423442754"
"4466","0.00018753159004317895","0.00018753159004317895","0.00018753159004317895"
"4467","0.00018752578459051793","0.00018752578459051793","0.00018752578459051793"
"4468","0.00018751997787652808","0.00018751997787652808","0.00018751997787652808"
"4469","0.00018751416990129313","0.00018751416990129313","0.00018751416990129313"
"4470","0.00018750836066489673","0.00018750836066489673","0.00018750836066489673"
"4471","0.00018750255016742267","0.00018750255016742267","0.00018750255016742267"
"4472","0.0001874967384089546","0.0001874967384089546","0.0001874967384089546"
"4473","0.00018749092538957634","0.00018749092538957634","0.00018749092538957634"
"4474","0.0001874851111093716","0.0001874851111093716","0.0001874851111093716"
"4475","0.00018747929556842425","0.00018747929556842425","0.00018747929556842425"
"4476","0.00018747347876681803","0.00018747347876681803","0.00018747347876681803"
"4477","0.0001874676607046368","0.0001874676607046368","0.0001874676607046368"
"4478","0.00018746184138196433","0.00018746184138196433","0.00018746184138196433"
"4479","0.0001874560207988846","0.0001874560207988846","0.0001874560207988846"
"4480","0.0001874501989554814","0.0001874501989554814","0.0001874501989554814"
"4481","0.0001874443758518387","0.0001874443758518387","0.0001874443758518387"
"4482","0.00018743855148804035","0.00018743855148804035","0.00018743855148804035"
"4483","0.00018743272586417033","0.00018743272586417033","0.00018743272586417033"
"4484","0.00018742689898031256","0.00018742689898031256","0.00018742689898031256"
"4485","0.00018742107083655101","0.00018742107083655101","0.00018742107083655101"
"4486","0.0001874152414329697","0.0001874152414329697","0.0001874152414329697"
"4487","0.00018740941076965262","0.00018740941076965262","0.00018740941076965262"
"4488","0.00018740357884668377","0.00018740357884668377","0.00018740357884668377"
"4489","0.00018739774566414727","0.00018739774566414727","0.00018739774566414727"
"4490","0.0001873919112221271","0.0001873919112221271","0.0001873919112221271"
"4491","0.0001873860755207074","0.0001873860755207074","0.0001873860755207074"
"4492","0.0001873802385599722","0.0001873802385599722","0.0001873802385599722"
"4493","0.00018737440034000567","0.00018737440034000567","0.00018737440034000567"
"4494","0.00018736856086089192","0.00018736856086089192","0.00018736856086089192"
"4495","0.00018736272012271512","0.00018736272012271512","0.00018736272012271512"
"4496","0.00018735687812555942","0.00018735687812555942","0.00018735687812555942"
"4497","0.00018735103486950904","0.00018735103486950904","0.00018735103486950904"
"4498","0.00018734519035464817","0.00018734519035464817","0.00018734519035464817"
"4499","0.00018733934458106105","0.00018733934458106105","0.00018733934458106105"
"4500","0.00018733349754883184","0.00018733349754883184","0.00018733349754883184"
"4501","0.00018732764925804491","0.00018732764925804491","0.00018732764925804491"
"4502","0.00018732179970878452","0.00018732179970878452","0.00018732179970878452"
"4503","0.0001873159489011349","0.0001873159489011349","0.0001873159489011349"
"4504","0.00018731009683518044","0.00018731009683518044","0.00018731009683518044"
"4505","0.00018730424351100542","0.00018730424351100542","0.00018730424351100542"
"4506","0.00018729838892869423","0.00018729838892869423","0.00018729838892869423"
"4507","0.00018729253308833122","0.00018729253308833122","0.00018729253308833122"
"4508","0.0001872866759900008","0.0001872866759900008","0.0001872866759900008"
"4509","0.00018728081763378732","0.00018728081763378732","0.00018728081763378732"
"4510","0.00018727495801977527","0.00018727495801977527","0.00018727495801977527"
"4511","0.00018726909714804907","0.00018726909714804907","0.00018726909714804907"
"4512","0.00018726323501869316","0.00018726323501869316","0.00018726323501869316"
"4513","0.00018725737163179207","0.00018725737163179207","0.00018725737163179207"
"4514","0.00018725150698743024","0.00018725150698743024","0.00018725150698743024"
"4515","0.0001872456410856922","0.0001872456410856922","0.0001872456410856922"
"4516","0.0001872397739266625","0.0001872397739266625","0.0001872397739266625"
"4517","0.00018723390551042568","0.00018723390551042568","0.00018723390551042568"
"4518","0.00018722803583706628","0.00018722803583706628","0.00018722803583706628"
"4519","0.00018722216490666899","0.00018722216490666899","0.00018722216490666899"
"4520","0.0001872162927193183","0.0001872162927193183","0.0001872162927193183"
"4521","0.00018721041927509887","0.00018721041927509887","0.00018721041927509887"
"4522","0.0001872045445740954","0.0001872045445740954","0.0001872045445740954"
"4523","0.00018719866861639247","0.00018719866861639247","0.00018719866861639247"
"4524","0.00018719279140207477","0.00018719279140207477","0.00018719279140207477"
"4525","0.00018718691293122703","0.00018718691293122703","0.00018718691293122703"
"4526","0.00018718103320393396","0.00018718103320393396","0.00018718103320393396"
"4527","0.00018717515222028025","0.00018717515222028025","0.00018717515222028025"
"4528","0.0001871692699803507","0.0001871692699803507","0.0001871692699803507"
"4529","0.00018716338648423007","0.00018716338648423007","0.00018716338648423007"
"4530","0.00018715750173200314","0.00018715750173200314","0.00018715750173200314"
"4531","0.0001871516157237547","0.0001871516157237547","0.0001871516157237547"
"4532","0.0001871457284595696","0.0001871457284595696","0.0001871457284595696"
"4533","0.00018713983993953265","0.00018713983993953265","0.00018713983993953265"
"4534","0.00018713395016372873","0.00018713395016372873","0.00018713395016372873"
"4535","0.00018712805913224272","0.00018712805913224272","0.00018712805913224272"
"4536","0.00018712216684515948","0.00018712216684515948","0.00018712216684515948"
"4537","0.00018711627330256399","0.00018711627330256399","0.00018711627330256399"
"4538","0.00018711037850454112","0.00018711037850454112","0.00018711037850454112"
"4539","0.00018710448245117585","0.00018710448245117585","0.00018710448245117585"
"4540","0.00018709858514255313","0.00018709858514255313","0.00018709858514255313"
"4541","0.000187092686578758","0.000187092686578758","0.000187092686578758"
"4542","0.00018708678675987534","0.00018708678675987534","0.00018708678675987534"
"4543","0.0001870808856859903","0.0001870808856859903","0.0001870808856859903"
"4544","0.00018707498335718788","0.00018707498335718788","0.00018707498335718788"
"4545","0.00018706907977355307","0.00018706907977355307","0.00018706907977355307"
"4546","0.00018706317493517107","0.00018706317493517107","0.00018706317493517107"
"4547","0.00018705726884212689","0.00018705726884212689","0.00018705726884212689"
"4548","0.00018705136149450567","0.00018705136149450567","0.00018705136149450567"
"4549","0.00018704545289239253","0.00018704545289239253","0.00018704545289239253"
"4550","0.0001870395430358726","0.0001870395430358726","0.0001870395430358726"
"4551","0.00018703363192503107","0.00018703363192503107","0.00018703363192503107"
"4552","0.00018702771955995316","0.00018702771955995316","0.00018702771955995316"
"4553","0.000187021805940724","0.000187021805940724","0.000187021805940724"
"4554","0.00018701589106742884","0.00018701589106742884","0.00018701589106742884"
"4555","0.00018700997494015297","0.00018700997494015297","0.00018700997494015297"
"4556","0.00018700405755898153","0.00018700405755898153","0.00018700405755898153"
"4557","0.00018699813892399992","0.00018699813892399992","0.00018699813892399992"
"4558","0.00018699221903529338","0.00018699221903529338","0.00018699221903529338"
"4559","0.00018698629789294722","0.00018698629789294722","0.00018698629789294722"
"4560","0.00018698037549704673","0.00018698037549704673","0.00018698037549704673"
"4561","0.00018697445184767735","0.00018697445184767735","0.00018697445184767735"
"4562","0.00018696852694492436","0.00018696852694492436","0.00018696852694492436"
"4563","0.00018696260078887318","0.00018696260078887318","0.00018696260078887318"
"4564","0.00018695667337960924","0.00018695667337960924","0.00018695667337960924"
"4565","0.0001869507447172179","0.0001869507447172179","0.0001869507447172179"
"4566","0.00018694481480178461","0.00018694481480178461","0.00018694481480178461"
"4567","0.00018693888363339488","0.00018693888363339488","0.00018693888363339488"
"4568","0.0001869329512121341","0.0001869329512121341","0.0001869329512121341"
"4569","0.00018692701753808782","0.00018692701753808782","0.00018692701753808782"
"4570","0.00018692108261134156","0.00018692108261134156","0.00018692108261134156"
"4571","0.0001869151464319808","0.0001869151464319808","0.0001869151464319808"
"4572","0.0001869092090000911","0.0001869092090000911","0.0001869092090000911"
"4573","0.00018690327031575807","0.00018690327031575807","0.00018690327031575807"
"4574","0.00018689733037906723","0.00018689733037906723","0.00018689733037906723"
"4575","0.0001868913891901042","0.0001868913891901042","0.0001868913891901042"
"4576","0.00018688544674895464","0.00018688544674895464","0.00018688544674895464"
"4577","0.00018687950305570412","0.00018687950305570412","0.00018687950305570412"
"4578","0.00018687355811043834","0.00018687355811043834","0.00018687355811043834"
"4579","0.00018686761191324293","0.00018686761191324293","0.00018686761191324293"
"4580","0.0001868616644642036","0.0001868616644642036","0.0001868616644642036"
"4581","0.0001868557157634061","0.0001868557157634061","0.0001868557157634061"
"4582","0.00018684976581093615","0.00018684976581093615","0.00018684976581093615"
"4583","0.00018684381460687941","0.00018684381460687941","0.00018684381460687941"
"4584","0.00018683786215132172","0.00018683786215132172","0.00018683786215132172"
"4585","0.00018683190844434884","0.00018683190844434884","0.00018683190844434884"
"4586","0.00018682595348604655","0.00018682595348604655","0.00018682595348604655"
"4587","0.0001868199972765007","0.0001868199972765007","0.0001868199972765007"
"4588","0.0001868140398157971","0.0001868140398157971","0.0001868140398157971"
"4589","0.0001868080811040216","0.0001868080811040216","0.0001868080811040216"
"4590","0.0001868021211412601","0.0001868021211412601","0.0001868021211412601"
"4591","0.00018679615992759846","0.00018679615992759846","0.00018679615992759846"
"4592","0.00018679019746312261","0.00018679019746312261","0.00018679019746312261"
"4593","0.00018678423374791843","0.00018678423374791843","0.00018678423374791843"
"4594","0.00018677826878207195","0.00018677826878207195","0.00018677826878207195"
"4595","0.00018677230256566903","0.00018677230256566903","0.00018677230256566903"
"4596","0.0001867663350987957","0.0001867663350987957","0.0001867663350987957"
"4597","0.00018676036638153796","0.00018676036638153796","0.00018676036638153796"
"4598","0.00018675439641398182","0.00018675439641398182","0.00018675439641398182"
"4599","0.00018674842519621332","0.00018674842519621332","0.00018674842519621332"
"4600","0.00018674245272831848","0.00018674245272831848","0.00018674245272831848"
"4601","0.00018673647901038337","0.00018673647901038337","0.00018673647901038337"
"4602","0.00018673050404249413","0.00018673050404249413","0.00018673050404249413"
"4603","0.0001867245278247368","0.0001867245278247368","0.0001867245278247368"
"4604","0.00018671855035719758","0.00018671855035719758","0.00018671855035719758"
"4605","0.0001867125716399625","0.0001867125716399625","0.0001867125716399625"
"4606","0.00018670659167311783","0.00018670659167311783","0.00018670659167311783"
"4607","0.0001867006104567497","0.0001867006104567497","0.0001867006104567497"
"4608","0.0001866946279909443","0.0001866946279909443","0.0001866946279909443"
"4609","0.00018668864427578782","0.00018668864427578782","0.00018668864427578782"
"4610","0.00018668265931136654","0.00018668265931136654","0.00018668265931136654"
"4611","0.00018667667309776666","0.00018667667309776666","0.00018667667309776666"
"4612","0.00018667068563507454","0.00018667068563507454","0.00018667068563507454"
"4613","0.00018666469692337634","0.00018666469692337634","0.00018666469692337634"
"4614","0.00018665870696275844","0.00018665870696275844","0.00018665870696275844"
"4615","0.00018665271575330714","0.00018665271575330714","0.00018665271575330714"
"4616","0.00018664672329510879","0.00018664672329510879","0.00018664672329510879"
"4617","0.00018664072958824975","0.00018664072958824975","0.00018664072958824975"
"4618","0.00018663473463281636","0.00018663473463281636","0.00018663473463281636"
"4619","0.00018662873842889503","0.00018662873842889503","0.00018662873842889503"
"4620","0.00018662274097657223","0.00018662274097657223","0.00018662274097657223"
"4621","0.00018661674227593426","0.00018661674227593426","0.00018661674227593426"
"4622","0.0001866107423270677","0.0001866107423270677","0.0001866107423270677"
"4623","0.00018660474113005895","0.00018660474113005895","0.00018660474113005895"
"4624","0.00018659873868499452","0.00018659873868499452","0.00018659873868499452"
"4625","0.00018659273499196087","0.00018659273499196087","0.00018659273499196087"
"4626","0.00018658673005104453","0.00018658673005104453","0.00018658673005104453"
"4627","0.00018658072386233205","0.00018658072386233205","0.00018658072386233205"
"4628","0.00018657471642591","0.00018657471642591","0.00018657471642591"
"4629","0.00018656870774186492","0.00018656870774186492","0.00018656870774186492"
"4630","0.0001865626978102834","0.0001865626978102834","0.0001865626978102834"
"4631","0.00018655668663125212","0.00018655668663125212","0.00018655668663125212"
"4632","0.0001865506742048576","0.0001865506742048576","0.0001865506742048576"
"4633","0.00018654466053118657","0.00018654466053118657","0.00018654466053118657"
"4634","0.00018653864561032565","0.00018653864561032565","0.00018653864561032565"
"4635","0.00018653262944236154","0.00018653262944236154","0.00018653262944236154"
"4636","0.0001865266120273809","0.0001865266120273809","0.0001865266120273809"
"4637","0.00018652059336547052","0.00018652059336547052","0.00018652059336547052"
"4638","0.00018651457345671705","0.00018651457345671705","0.00018651457345671705"
"4639","0.0001865085523012073","0.0001865085523012073","0.0001865085523012073"
"4640","0.00018650252989902804","0.00018650252989902804","0.00018650252989902804"
"4641","0.000186496506250266","0.000186496506250266","0.000186496506250266"
"4642","0.00018649048135500803","0.00018649048135500803","0.00018649048135500803"
"4643","0.00018648445521334098","0.00018648445521334098","0.00018648445521334098"
"4644","0.00018647842782535168","0.00018647842782535168","0.00018647842782535168"
"4645","0.00018647239919112693","0.00018647239919112693","0.00018647239919112693"
"4646","0.0001864663693107537","0.0001864663693107537","0.0001864663693107537"
"4647","0.0001864603381843188","0.0001864603381843188","0.0001864603381843188"
"4648","0.0001864543058119092","0.0001864543058119092","0.0001864543058119092"
"4649","0.00018644827219361184","0.00018644827219361184","0.00018644827219361184"
"4650","0.00018644223732951361","0.00018644223732951361","0.00018644223732951361"
"4651","0.00018643620121970155","0.00018643620121970155","0.00018643620121970155"
"4652","0.00018643016386426256","0.00018643016386426256","0.00018643016386426256"
"4653","0.00018642412526328372","0.00018642412526328372","0.00018642412526328372"
"4654","0.00018641808541685202","0.00018641808541685202","0.00018641808541685202"
"4655","0.0001864120443250545","0.0001864120443250545","0.0001864120443250545"
"4656","0.00018640600198797827","0.00018640600198797827","0.00018640600198797827"
"4657","0.0001863999584057103","0.0001863999584057103","0.0001863999584057103"
"4658","0.00018639391357833777","0.00018639391357833777","0.00018639391357833777"
"4659","0.0001863878675059478","0.0001863878675059478","0.0001863878675059478"
"4660","0.0001863818201886274","0.0001863818201886274","0.0001863818201886274"
"4661","0.00018637577162646386","0.00018637577162646386","0.00018637577162646386"
"4662","0.0001863697218195443","0.0001863697218195443","0.0001863697218195443"
"4663","0.00018636367076795587","0.00018636367076795587","0.00018636367076795587"
"4664","0.00018635761847178578","0.00018635761847178578","0.00018635761847178578"
"4665","0.0001863515649311213","0.0001863515649311213","0.0001863515649311213"
"4666","0.00018634551014604957","0.00018634551014604957","0.00018634551014604957"
"4667","0.00018633945411665795","0.00018633945411665795","0.00018633945411665795"
"4668","0.00018633339684303365","0.00018633339684303365","0.00018633339684303365"
"4669","0.00018632733832526398","0.00018632733832526398","0.00018632733832526398"
"4670","0.00018632127856343624","0.00018632127856343624","0.00018632127856343624"
"4671","0.00018631521755763778","0.00018631521755763778","0.00018631521755763778"
"4672","0.0001863091553079559","0.0001863091553079559","0.0001863091553079559"
"4673","0.00018630309181447803","0.00018630309181447803","0.00018630309181447803"
"4674","0.00018629702707729148","0.00018629702707729148","0.00018629702707729148"
"4675","0.0001862909610964837","0.0001862909610964837","0.0001862909610964837"
"4676","0.00018628489387214207","0.00018628489387214207","0.00018628489387214207"
"4677","0.00018627882540435406","0.00018627882540435406","0.00018627882540435406"
"4678","0.0001862727556932071","0.0001862727556932071","0.0001862727556932071"
"4679","0.00018626668473878865","0.00018626668473878865","0.00018626668473878865"
"4680","0.00018626061254118623","0.00018626061254118623","0.00018626061254118623"
"4681","0.00018625453910048732","0.00018625453910048732","0.00018625453910048732"
"4682","0.00018624846441677944","0.00018624846441677944","0.00018624846441677944"
"4683","0.00018624238849015016","0.00018624238849015016","0.00018624238849015016"
"4684","0.00018623631132068703","0.00018623631132068703","0.00018623631132068703"
"4685","0.00018623023290847762","0.00018623023290847762","0.00018623023290847762"
"4686","0.00018622415325360948","0.00018622415325360948","0.00018622415325360948"
"4687","0.0001862180723561703","0.0001862180723561703","0.0001862180723561703"
"4688","0.0001862119902162477","0.0001862119902162477","0.0001862119902162477"
"4689","0.00018620590683392932","0.00018620590683392932","0.00018620590683392932"
"4690","0.0001861998222093028","0.0001861998222093028","0.0001861998222093028"
"4691","0.00018619373634245584","0.00018619373634245584","0.00018619373634245584"
"4692","0.00018618764923347615","0.00018618764923347615","0.00018618764923347615"
"4693","0.00018618156088245146","0.00018618156088245146","0.00018618156088245146"
"4694","0.00018617547128946949","0.00018617547128946949","0.00018617547128946949"
"4695","0.00018616938045461798","0.00018616938045461798","0.00018616938045461798"
"4696","0.00018616328837798473","0.00018616328837798473","0.00018616328837798473"
"4697","0.00018615719505965758","0.00018615719505965758","0.00018615719505965758"
"4698","0.00018615110049972425","0.00018615110049972425","0.00018615110049972425"
"4699","0.00018614500469827264","0.00018614500469827264","0.00018614500469827264"
"4700","0.00018613890765539052","0.00018613890765539052","0.00018613890765539052"
"4701","0.00018613280937116583","0.00018613280937116583","0.00018613280937116583"
"4702","0.0001861267098456864","0.0001861267098456864","0.0001861267098456864"
"4703","0.00018612060907904017","0.00018612060907904017","0.00018612060907904017"
"4704","0.00018611450707131506","0.00018611450707131506","0.00018611450707131506"
"4705","0.00018610840382259896","0.00018610840382259896","0.00018610840382259896"
"4706","0.00018610229933297982","0.00018610229933297982","0.00018610229933297982"
"4707","0.00018609619360254569","0.00018609619360254569","0.00018609619360254569"
"4708","0.0001860900866313845","0.0001860900866313845","0.0001860900866313845"
"4709","0.00018608397841958426","0.00018608397841958426","0.00018608397841958426"
"4710","0.00018607786896723298","0.00018607786896723298","0.00018607786896723298"
"4711","0.00018607175827441873","0.00018607175827441873","0.00018607175827441873"
"4712","0.0001860656463412296","0.0001860656463412296","0.0001860656463412296"
"4713","0.00018605953316775363","0.00018605953316775363","0.00018605953316775363"
"4714","0.0001860534187540789","0.0001860534187540789","0.0001860534187540789"
"4715","0.00018604730310029354","0.00018604730310029354","0.00018604730310029354"
"4716","0.00018604118620648569","0.00018604118620648569","0.00018604118620648569"
"4717","0.00018603506807274354","0.00018603506807274354","0.00018603506807274354"
"4718","0.00018602894869915515","0.00018602894869915515","0.00018602894869915515"
"4719","0.00018602282808580882","0.00018602282808580882","0.00018602282808580882"
"4720","0.00018601670623279268","0.00018601670623279268","0.00018601670623279268"
"4721","0.000186010583140195","0.000186010583140195","0.000186010583140195"
"4722","0.00018600445880810398","0.00018600445880810398","0.00018600445880810398"
"4723","0.0001859983332366079","0.0001859983332366079","0.0001859983332366079"
"4724","0.00018599220642579503","0.00018599220642579503","0.00018599220642579503"
"4725","0.00018598607837575366","0.00018598607837575366","0.00018598607837575366"
"4726","0.00018597994908657207","0.00018597994908657207","0.00018597994908657207"
"4727","0.00018597381855833865","0.00018597381855833865","0.00018597381855833865"
"4728","0.00018596768679114174","0.00018596768679114174","0.00018596768679114174"
"4729","0.00018596155378506967","0.00018596155378506967","0.00018596155378506967"
"4730","0.00018595541954021083","0.00018595541954021083","0.00018595541954021083"
"4731","0.00018594928405665364","0.00018594928405665364","0.00018594928405665364"
"4732","0.00018594314733448648","0.00018594314733448648","0.00018594314733448648"
"4733","0.0001859370093737978","0.0001859370093737978","0.0001859370093737978"
"4734","0.0001859308701746761","0.0001859308701746761","0.0001859308701746761"
"4735","0.0001859247297372098","0.0001859247297372098","0.0001859247297372098"
"4736","0.00018591858806148742","0.00018591858806148742","0.00018591858806148742"
"4737","0.00018591244514759746","0.00018591244514759746","0.00018591244514759746"
"4738","0.00018590630099562838","0.00018590630099562838","0.00018590630099562838"
"4739","0.00018590015560566883","0.00018590015560566883","0.00018590015560566883"
"4740","0.0001858940089778073","0.0001858940089778073","0.0001858940089778073"
"4741","0.00018588786111213242","0.00018588786111213242","0.00018588786111213242"
"4742","0.00018588171200873273","0.00018588171200873273","0.00018588171200873273"
"4743","0.00018587556166769687","0.00018587556166769687","0.00018587556166769687"
"4744","0.00018586941008911348","0.00018586941008911348","0.00018586941008911348"
"4745","0.00018586325727307118","0.00018586325727307118","0.00018586325727307118"
"4746","0.0001858571032196587","0.0001858571032196587","0.0001858571032196587"
"4747","0.00018585094792896467","0.00018585094792896467","0.00018585094792896467"
"4748","0.0001858447914010778","0.0001858447914010778","0.0001858447914010778"
"4749","0.00018583863363608684","0.00018583863363608684","0.00018583863363608684"
"4750","0.0001858324746340805","0.0001858324746340805","0.0001858324746340805"
"4751","0.00018582631439514752","0.00018582631439514752","0.00018582631439514752"
"4752","0.00018582015291937677","0.00018582015291937677","0.00018582015291937677"
"4753","0.00018581399020685692","0.00018581399020685692","0.00018581399020685692"
"4754","0.00018580782625767683","0.00018580782625767683","0.00018580782625767683"
"4755","0.00018580166107192537","0.00018580166107192537","0.00018580166107192537"
"4756","0.00018579549464969132","0.00018579549464969132","0.00018579549464969132"
"4757","0.00018578932699106363","0.00018578932699106363","0.00018578932699106363"
"4758","0.00018578315809613107","0.00018578315809613107","0.00018578315809613107"
"4759","0.00018577698796498263","0.00018577698796498263","0.00018577698796498263"
"4760","0.00018577081659770713","0.00018577081659770713","0.00018577081659770713"
"4761","0.00018576464399439364","0.00018576464399439364","0.00018576464399439364"
"4762","0.000185758470155131","0.000185758470155131","0.000185758470155131"
"4763","0.00018575229508000825","0.00018575229508000825","0.00018575229508000825"
"4764","0.00018574611876911431","0.00018574611876911431","0.00018574611876911431"
"4765","0.00018573994122253825","0.00018573994122253825","0.00018573994122253825"
"4766","0.00018573376244036908","0.00018573376244036908","0.00018573376244036908"
"4767","0.00018572758242269583","0.00018572758242269583","0.00018572758242269583"
"4768","0.00018572140116960756","0.00018572140116960756","0.00018572140116960756"
"4769","0.00018571521868119333","0.00018571521868119333","0.00018571521868119333"
"4770","0.00018570903495754228","0.00018570903495754228","0.00018570903495754228"
"4771","0.0001857028499987435","0.0001857028499987435","0.0001857028499987435"
"4772","0.00018569666380488612","0.00018569666380488612","0.00018569666380488612"
"4773","0.00018569047637605928","0.00018569047637605928","0.00018569047637605928"
"4774","0.00018568428771235216","0.00018568428771235216","0.00018568428771235216"
"4775","0.00018567809781385393","0.00018567809781385393","0.00018567809781385393"
"4776","0.0001856719066806538","0.0001856719066806538","0.0001856719066806538"
"4777","0.00018566571431284103","0.00018566571431284103","0.00018566571431284103"
"4778","0.0001856595207105048","0.0001856595207105048","0.0001856595207105048"
"4779","0.0001856533258737344","0.0001856533258737344","0.0001856533258737344"
"4780","0.00018564712980261906","0.00018564712980261906","0.00018564712980261906"
"4781","0.0001856409324972481","0.0001856409324972481","0.0001856409324972481"
"4782","0.00018563473395771086","0.00018563473395771086","0.00018563473395771086"
"4783","0.0001856285341840966","0.0001856285341840966","0.0001856285341840966"
"4784","0.0001856223331764947","0.0001856223331764947","0.0001856223331764947"
"4785","0.00018561613093499458","0.00018561613093499458","0.00018561613093499458"
"4786","0.0001856099274596855","0.0001856099274596855","0.0001856099274596855"
"4787","0.00018560372275065696","0.00018560372275065696","0.00018560372275065696"
"4788","0.00018559751680799833","0.00018559751680799833","0.00018559751680799833"
"4789","0.00018559130963179902","0.00018559130963179902","0.00018559130963179902"
"4790","0.00018558510122214855","0.00018558510122214855","0.00018558510122214855"
"4791","0.00018557889157913638","0.00018557889157913638","0.00018557889157913638"
"4792","0.0001855726807028519","0.0001855726807028519","0.0001855726807028519"
"4793","0.0001855664685933847","0.0001855664685933847","0.0001855664685933847"
"4794","0.0001855602552508243","0.0001855602552508243","0.0001855602552508243"
"4795","0.00018555404067526024","0.00018555404067526024","0.00018555404067526024"
"4796","0.00018554782486678205","0.00018554782486678205","0.00018554782486678205"
"4797","0.0001855416078254793","0.0001855416078254793","0.0001855416078254793"
"4798","0.0001855353895514416","0.0001855353895514416","0.0001855353895514416"
"4799","0.00018552917004475855","0.00018552917004475855","0.00018552917004475855"
"4800","0.00018552294930551986","0.00018552294930551986","0.00018552294930551986"
"4801","0.00018551672733381505","0.00018551672733381505","0.00018551672733381505"
"4802","0.00018551050412973387","0.00018551050412973387","0.00018551050412973387"
"4803","0.00018550427969336595","0.00018550427969336595","0.00018550427969336595"
"4804","0.00018549805402480102","0.00018549805402480102","0.00018549805402480102"
"4805","0.0001854918271241288","0.0001854918271241288","0.0001854918271241288"
"4806","0.000185485598991439","0.000185485598991439","0.000185485598991439"
"4807","0.00018547936962682142","0.00018547936962682142","0.00018547936962682142"
"4808","0.0001854731390303658","0.0001854731390303658","0.0001854731390303658"
"4809","0.00018546690720216193","0.00018546690720216193","0.00018546690720216193"
"4810","0.0001854606741422996","0.0001854606741422996","0.0001854606741422996"
"4811","0.0001854544398508687","0.0001854544398508687","0.0001854544398508687"
"4812","0.00018544820432795896","0.00018544820432795896","0.00018544820432795896"
"4813","0.00018544196757366036","0.00018544196757366036","0.00018544196757366036"
"4814","0.00018543572958806267","0.00018543572958806267","0.00018543572958806267"
"4815","0.00018542949037125587","0.00018542949037125587","0.00018542949037125587"
"4816","0.00018542324992332982","0.00018542324992332982","0.00018542324992332982"
"4817","0.00018541700824437448","0.00018541700824437448","0.00018541700824437448"
"4818","0.0001854107653344798","0.0001854107653344798","0.0001854107653344798"
"4819","0.00018540452119373573","0.00018540452119373573","0.00018540452119373573"
"4820","0.00018539827582223224","0.00018539827582223224","0.00018539827582223224"
"4821","0.00018539202922005936","0.00018539202922005936","0.00018539202922005936"
"4822","0.0001853857813873071","0.0001853857813873071","0.0001853857813873071"
"4823","0.0001853795323240655","0.0001853795323240655","0.0001853795323240655"
"4824","0.00018537328203042464","0.00018537328203042464","0.00018537328203042464"
"4825","0.00018536703050647452","0.00018536703050647452","0.00018536703050647452"
"4826","0.0001853607777523053","0.0001853607777523053","0.0001853607777523053"
"4827","0.00018535452376800703","0.00018535452376800703","0.00018535452376800703"
"4828","0.00018534826855366992","0.00018534826855366992","0.00018534826855366992"
"4829","0.000185342012109384","0.000185342012109384","0.000185342012109384"
"4830","0.00018533575443523955","0.00018533575443523955","0.00018533575443523955"
"4831","0.0001853294955313267","0.0001853294955313267","0.0001853294955313267"
